,TEXT,LABEL
6974,"suatu malam saya tidak bisa berlatih biola karena keluarga saya sedang menonton t.v dengan lampu mati, jadi saya ingin mendengarkan beberapa kaset. gelap jadi saya meminta saudara lelaki saya untuk membawakan saya obor, namun dia memarahi saya. saya sangat marah sehingga saya membanting biola saya di lantai.",anger
6975,"ibu saya menderita penyakit mental. suatu malam dia merasa tidak enak badan dan dikirim ke rumah sakit. saya takut bahwa dia akan mati, dan sepanjang malam saya sangat sedih dan tidak berani untuk menutup mata saya.",sadness
6976,di tengah kondisi kehidupan yang padat. saya selalu bertengkar dengan kakak saya á karena ia menempatkan volume t.v pada tingkat yang memekakkan telinga dan á saya tidak bisa berlatih les piano saya. jadi saya merasa bahwa rumah saya menjijikkan.,disgust
6977,saya kehilangan kesabaran pada ibu saya saat dia mengajar saya. saya merasa malu dan menyesal karena telah menyakiti ibu saya yang pengasih.,shame
6978,saya merasa bersalah karena tidak berlatih piano. saya membuang waktu dan bimbingan guru saya.,guilt
6979,"saya menyaksikan pertandingan sepak bola dengan teman lama saya. kinerja á tim sangat baik dan anggota tim penuh semangat á. pertandingan sangat bagus dan setiap kali gol dicetak, saya merasa bersemangat.",joy
6980,"ketika saya mendapatkan hasil ujian tengah semester, hasilnya berada di bawah rata-rata dan mendekati yang terendah. saya takut ujian akhir.",fear
6981,"ketika saya kembali ke asrama saya, tempat tidur saya penuh dengan koran dan pakaian kotor. teman sekamar saya meminta saya untuk mencuci pakaian untuknya karena dia tidak punya waktu (ini adalah tanggung jawabnya). makanan yang kami bagikan telah dimakan olehnya (saya makan sedikit).",anger
6982,"adikku tidak sopan kepada ayahku ketika keluarga sedang makan siang bersama di sebuah restoran. dia berpikir bahwa orang tua kita telah berprasangka terhadapnya, ini adalah pemikiran yang ekstrem.",sadness
6983,ketika saya memberikan tutorial pribadi kepada siswa saya; dia tidak mau berkonsentrasi dan malas. dia belum melakukan pekerjaan rumah yang telah saya tugaskan dan tingkat akademisnya sangat rendah. itu adalah gangguan.,disgust
6984,selama pertemuan saya mengatakan sesuatu yang salah dan yang lain menertawakan saya.,shame
6985,"saya memasuki asrama tahun ini. ibuku sakit dan tidak bisa bergerak dan membutuhkan orang untuk menjaganya. setiap minggu saya meninggalkan rumah á untuk kembali ke sekolah, saya merasa bersalah.",guilt
6986,saya menerima surat dari seorang teman yang saya lewatkan,joy
6987,saya takut bahwa saya tidak akan bisa menyerahkan buku-laporan tepat waktu karena saya mulai bekerja sangat terlambat. buku itu sulit untuk dibaca dan guru saya tidak menerima pekerjaan saya karena diserahkan terlambat.,fear
6988,"teman sekelas saya selalu meminjam catatan saya dan tidak akan mengembalikannya kepada saya tepat waktu. ketika saya menjalani tes, dia egois dan tidak bertanggung jawab á sehingga menunda studi saya.",anger
6989,ketika saya menemukan bahwa kedinginan saya telah merusak ketulusan seseorang.,sadness
6990,ketika saya sedang belajar dan seseorang mengganggu saya.,disgust
6991,guru saya mengatakan bahwa sebagai mahasiswa kami tidak memiliki inisiatif sendiri atau kontrol diri.,shame
6992,saya mengambil cuti prancis untuk mengerjakan pekerjaan rumah saya.,guilt
6993,"saya menyadari bahwa sesama anggota telah tumbuh secara rohani. saya adalah pemimpin kelompok spiritual dan telah berdoa untuknya. dia tidak mau membakar dupa tetapi ibunya memaksanya untuk melakukannya. akhirnya, ibunya memberi tahu dia bahwa dia bisa berhenti jika dia mendapatkan hasil yang baik di sekolah.",joy
6994,mencari toilet di tempat gelap.,fear
6995,"saya memberikan tutorial kepada seorang siswa dan saya menemukan bahwa dia malas, dia tidak memperhatikan apa yang saya ajarkan. dia melakukan beberapa pertanyaan mudah á salah dengan sengaja.",anger
6996,saya melihat banyak orang kelaparan dalam laporan berita t.v.,sadness
6997,"tetangga kami datang dan bergosip, tentang orang lain, dengan orang tua saya.",disgust
6998,"saya berjanji kepada seorang teman bahwa saya akan mengembalikan buku kepada pemiliknya untuk dia, tetapi saya lupa melakukannya.",shame
6999,melihat film biru di bioskop.,guilt
7000,"ketika saya melihat hasil sertifikat, saya tidak merasa sangat senang karena saya tidak menyadari bahwa saya telah mendapatkan semua kredit sampai teman sekelas saya menunjukkannya kepada saya. orang tua saya dan kerabat saya memuji saya dan saya menyadari bahwa hasil saya baik, yaitu 2a, 5b, dan 2c. saya merasa puas dengan hasilnya dan senang.",joy
7001,"satu jam sebelum menerima hasil sertifikat, saya sangat ketakutan. ketika saya melihat orang lain menangis, saya merasa sangat tegang dan seiring berjalannya waktu, rasa takut saya bertambah.",fear
7002,"teman sekelas saya menggunakan hubungan pribadinya untuk mendapatkan tempat duduk untuk subjek yang saya inginkan juga. saya telah bersusah payah untuk membantunya á melamar dan saya tidak terpilih. saya tidak suka ini karena dia á tidak memberi tahu saya fakta sebelumnya, dia tidak perlu berbohong kepada saya.",anger
7003,"ketika ibu saya menjalani operasi, itu tidak terlalu serius á tapi saya sedih dan tidak bisa tidur sebelum operasi.",sadness
7004,"selama pertemuan baru-baru ini, tn. a menunjukkan kegembiraannya dan ind dimanjakan dalam catatan yang disampaikan. meskipun keingintahuannya tidak dapat disalahkan, caranya memperoleh pengetahuan adalah hal yang ekstrem behavior perilaku misalnya dia selalu berusaha untuk mengetahui apa yang saya baca dan á mendapatkan semua yang dia bisa.",disgust
7005,"ketika saya sedang mengerjakan pekerjaan rumah di rumah, beberapa kerabat datang dan á menyarankan saya untuk membantu ibu saya mengerjakan pekerjaan rumah.",shame
7006,"sementara bertengkar dengan saudara saya, saya memecahkan pintu kaca dari lemari dan boneka cina. kami dimarahi oleh ayah saya karena melanggar pintu tetapi kami tidak memberi tahu dia tentang pintu itu.",guilt
7007,ketika saya diterima di universitas cina.,joy
7008,pertandingan bola basket antar perguruan tinggi.,fear
7009,sesuatu telah dicuri.,anger
7010,ketika saya mengetahui bahwa teman dekat saya akan berimigrasi.,sadness
7011,ketika pekerjaan liburan musim panas hampir berakhir.,disgust
7012,saat rapat.,shame
7013,gagal menepati janji.,guilt
7014,ketika saya memberi tahu pacar saya sebuah lelucon secara terbuka dan terus terang.,joy
7015,suatu saat ketika menyeberang jalan saya diliputi rasa takut.,fear
7016,pacar intim saya memberi tahu saya bahwa ayahnya menentang hubungan kami dan telah menghina integritas saya.,anger
7017,ketika studi saya terlalu menuntut dan saya tidak bisa mengatasinya.,sadness
7018,perilaku orang meludah ke mana-mana.,disgust
7019,saya tidak bisa menyelesaikan pekerjaan rumah tepat waktu.,shame
7020,setelah masturbasi.,guilt
7021,ketika saya menyelesaikan pekerjaan yang telah saya rencanakan - pekerjaan rumah saya.,joy
7022,saya tidak siap untuk ujian tetapi saya ingin tidur malam á sebelum ujian.,fear
7023,seseorang mempermainkan saya.,anger
7024,ketika hal yang membuat teman dan kerabat saya sedih terjadi pada mereka.,sadness
7025,itu adalah jalan sempit dan kotor yang terletak di dekat pasar dan saya harus berdiri di sana untuk menunggu orang.,disgust
7026,"saya memiliki sesuatu yang salah, mengatakan hal-hal yang salah dan tidak sopan kepada seseorang, dan ini telah mempermalukan orang ini. dan aku masih bertemu orang itu.",shame
7027,saya mengatakan sesuatu yang bertentangan dengan hati nurani saya.,guilt
7028,beberapa teman baik membuat saya kunjungan kejutan dan ini membuat saya senang. mereka adalah teman terdekat saya dan kami sudah lama tidak bertemu satu sama lain.,joy
7029,pahlawan itu dikejar oleh vampir yang mengerikan dalam ketegangan dan film horor yang ditunjukkan pada t.v.,fear
7030,"saya bekerja dengan beberapa teman sekelas di sebuah proyek. saya sangat cemas tentang proyek ini sementara mitra saya tidak menunjukkan keprihatinan á dan ketika kami mengadakan pertemuan tentang proyek tersebut teman-teman sekelas saya tidak á memperhatikan. beberapa dari mereka membaca buku sementara yang lain á berdebat tentang pertanyaan yang tidak relevan. pertemuan akan berlangsung selama dua jam tanpa tema utama yang dibahas. kami membuang-buang waktu dan á tidak dapat mencapai kompromi. teman-teman sekelas saya menghindari melakukan pekerjaan dan tanggung jawab, mereka tampaknya lebih menghargai proyek lain daripada yang ini.",anger
7031,salah satu teman baik saya harus bermigrasi ke amerika. persahabatan kami á telah berkembang cukup baik dan itu sangat disayangkan karena persahabatan kami á akan memudar.,sadness
7032,"dalam kelompok belajar, seseorang selalu suka berdebat tentang beberapa hal yang tidak penting, tidak relevan, dan kecil. dia mencoba membujuk orang lain dengan cara yang tidak ramah. dia keras kepala dan tidak mau menerima sudut pandang orang lain.",disgust
7033,suatu kali presentasi saya adalah yang terburuk di antara teman-teman sekelas saya karena saya belum mempersiapkannya dengan baik dan tidak melihatnya sebagai hal yang penting. presentasi saya sangat membingungkan sehingga jelas menunjukkan persiapan saya yang buruk.,shame
7034,saya bercanda dengan seorang teman yang tidak dikenal dengan nada keras kepala. saya sangat takut dia salah paham dan disakiti dan marah kepada saya. á saya merasa menyesal atas perilaku saya dan berpikir bahwa saya harus mencari á kesempatan untuk meminta maaf.,guilt
7035,"saya ingat pengalaman keagamaan saya. selama kamp injil, beberapa á teman saya memutuskan untuk percaya kepada tuhan. sukacita yang saya rasakan pada saat itu lebih dari sekadar kata-kata yang bisa diungkapkan. saya memberkati mereka dan á memuji tuhan di hati saya.",joy
7036,"teman saya dan saya telah menyinggung teman sekelas kami secara tidak sengaja. kami á ingin meminta maaf kepadanya sehingga kami memutuskan untuk mengunjunginya. kami tahu bahwa dia keras kepala sehingga kami takut. ketika kami membunyikan bel pintu, á ketakutan kami mencapai puncaknya",fear
7037,"pacar saya tidak suka ketika saya bermain mahjong (permainan judi). á saya menyatakan penyesalan saya dan ketika saya pergi menemuinya, dia mengabaikan keberadaan saya. saya sangat marah dan pergi dengan perasaan tidak senang.",anger
7038,"ketika saya mengucapkan selamat tinggal kepada pacar saya. saya telah menghabiskan dua tahun untuk mengembangkan hubungan ini dan itu tidak berhasil, saya merasa sangat sedih.",sadness
7039,"suatu kali di kelas lima, saya lupa membawa buku ke kelas dan guru itu menghukum saya dengan meminta saya berdiri di belakang kelas. saya berpikir tentang bagaimana reaksi ibu saya jika dia melihat saya dihukum. ibuku sangat baik padaku dan meskipun dia tidak melihatku dihukum, aku merasa kasihan padanya.",shame
7040,saya telah memperbaiki pertemuan dengan teman sekelas saya dan saya melewatkannya karena saya lelah. selain itu semua orang di pertemuan itu asing bagi saya dan á saya tidak ingin berteman dengan mereka. apa pun alasannya - saya merasa bersalah.,guilt
7041,saya belajar dari surat kabar bahwa saya diterima di universitas cina di h.k. saat itu jam 7 pagi. á kemudian saya memberi tahu keluarga dan kerabat saya tentang hal itu dan minum teh bersama mereka dengan penuh sukacita.,joy
7042,"selama pertandingan sepak bola, tim lain bersikap kasar dan mereka melukai anggota tim saya dan saya. pelatih berprasangka terhadap kami dan pun menghukum kami tanpa alasan. kemudian kami bertengkar satu sama lain dan á pertandingan harus dihentikan.",anger
7043,saya mendengar kematian seorang teman dekat saya. saya telah pergi berkemah á bersamanya tak lama sebelum kematiannya dan semuanya tampak sangat tiba-tiba bagi saya.,sadness
7044,sekelompok anak muda berpakaian mode berbicara bahasa busuk di bus. mereka juga menghina pejalan kaki di jalan dan tidak sopan kepada penumpang bus.,disgust
7045,"dalam undian berhadiah pertemuan kristen, saya salah mengira nama seorang gadis adalah nama saya (nama anak laki-laki). saya menyadari kesalahan saya hanya ketika saya naik ke panggung untuk hadiah. saya tidak tahu apa yang harus dilakukan karena semua orang melihat saya. aku tersipu dan kembali ke tempat dudukku.",shame
7046,saat bermain basket saya memecahkan kacamata anggota tim. wajahnya terluka oleh pecahan kaca. itu tidak serius tetapi á saya merasa bersalah dan menyalahkan diri saya sendiri karena terlalu ceroboh dan á kuat dalam permainan saya.,guilt
7047,"setelah hari yang sibuk saya kembali ke hostel saya. saya menutup pintu dan minum, lalu saya membaca buku favorit saya di tempat tidur. tiba-tiba á saya merasakan kedamaian dan sukacita.",joy
7048,"ketika saya pulang ke rumah dan tidak ada seorang pun, saya menunggu sampai jam 2 pagi. saya tiba-tiba takut dan cemas karena ini belum pernah terjadi sebelumnya. selain itu ibu saya sangat lemah dan saya takut dia bertemu dengan kecelakaan. karena itu saya gelisah á sepanjang malam.",fear
7049,kemarin saya membaca di surat kabar bahwa seorang wanita berusia 30 tahun telah melecehkan putranya yang berumur 2 bulan dan telah menyebabkan kematiannya. saya sangat á marah setelah membaca ini karena ini bukan tindakan manusia dan menyalahgunakan á kehidupan yang rapuh bukanlah dosa yang dapat dimaafkan.,anger
7050,"saya punya teman sekolah yang pergi ke rumah sakit karena otaknya sedang berdarah. dia jatuh pingsan selama tiga hari dan ketika saya pergi untuk melihatnya saya melihat keadaan menyedihkan keluarga itu. selain itu á saya tidak bisa berbuat apa-apa untuknya. saya sangat sedih. akhirnya, dia meninggal.",sadness
7051,seseorang yang melelahkan menahan saya sepanjang hari. saya sangat sibuk saat itu (saya tidak ingat apa masalahnya). dia terus mencoba á untuk membuat saya berbicara dengannya dan mengganggu saya.,disgust
7052,"setelah ujian saya dalam suasana hati yang sangat buruk karena saya telah melakukannya dengan sangat buruk. di rumah, ibuku butuh waktu lama untuk bertanya bagaimana keadaannya sehingga aku kehilangan kesabaran. saya bereaksi berlebihan dan membuat ibu saya menangis. she dia masih menyiapkan makan siang untuk saya dan tidak memarahi saya. tiba-tiba, á saya pikir itu salah saya dan saya mulai menangis. sebuah",guilt
7053,"saya dihargai oleh orang lain, terutama anggota keluarga saya dan teman-teman saya.",joy
7054,"setiap kali saya sendirian di ruangan gelap, berjalan sendirian di jalan, tidur sendirian di kamar pada malam hari atau melihat sesuatu yang hanya terlihat sebagian. emosi ini sangat kuat ketika ketika anak berusia 8 tahun saya melihat sesuatu yang mengerikan.",fear
7055,ada konflik kepentingan antara saya dan teman dekat saya. dia hanya memikirkan minatnya sendiri dan bukan tentang persahabatan kita. perilaku ini melukai teman-temannya. insiden lain á adalah ketika seorang teman mengisolasi dirinya sendiri tanpa memberikan alasan.,sadness
7056,ketika saya melihat banyak sampah dan kotoran hewan di lantai.,disgust
7057,ketika saya secara emosional tidak stabil saya mengatakan hal-hal yang mungkin menyakiti orang lain atau membuat mereka merasa tidak bahagia. ketika saya tenang saya menyadari bahwa saya telah mementingkan diri sendiri dan tidak mempertimbangkan perasaan orang lain. kemudian saya merasa malu ketika seseorang menunjukkan perilaku saya kepada saya.,shame
7058,"ketika saya menerima surat yang menginformasikan bahwa saya telah diterima untuk menjadi mahasiswa cina, saya sangat senang karena saya telah merindukannya.",joy
7059,"suatu hari ketika saya masih kecil, teman-teman saya meminta saya untuk bermain á dengan mereka di luar dan untuk menangkap beberapa anak laki-laki. namun orang tua kami á tidak tahu bahwa kami keluar dan ketika saya sampai di rumah sudah sangat terlambat dan saya takut dimarahi oleh orang tua saya.",fear
7060,ketika saya mengetahui bahwa seorang teman saya telah berbicara tentang saya kepada seorang teman lain dan telah mengatakan hal-hal yang salah tentang kemampuan dan sikap saya. saya sangat marah.,anger
7061,sekitar dua tahun lalu pacar saya menyarankan agar kami berpisah. á ini benar-benar mengejutkan saya karena saya tidak pernah berpikir bahwa dia akan mengatakan hal-hal seperti itu. alasan dia memberi saya adalah bahwa kami tidak cocok untuk satu sama lain.,sadness
7062,"suatu kali ketika sedang belajar untuk ujian saya, saya menemukan begitu banyak kata yang rumit á sehingga saya jijik.",disgust
7063,ketika saya masih muda saya merasa malu ketika keluarga kami mengunjungi kami dan saya menyembunyikan diri.,shame
7064,"saya sangat bersemangat sekali sehingga saya memberi tahu teman sekelas saya bahwa dia sudah tua, á ini menyakitinya dan saya merasa bersalah.",guilt
7065,saya takut ketika saya berjalan sendirian di kampus chung chi.,fear
7066,"suatu hari, saya membahas pertanyaan yang sangat penting dengan a. a á tiba-tiba menyatakan bahwa dia tidak akan menerima posisi saya dan á berpikir bahwa dia sendiri benar. selain itu, dia menyerang keras, bukan pendapat saya tetapi saya pribadi.",anger
7067,"ketika saya mengetahui bahwa saya telah gagal dalam ujian, ini tidak hanya memengaruhi emosi saya tetapi juga tugas-tugas penting lainnya, itu juga membuat catatan saya menjadi tidak sempurna.",sadness
7068,suatu hari saya merasa pusing saat kuliah. ketika dosen bertanya kepada kami tentang siapa yang telah mendengar dongeng - saya adalah satu-satunya yang mengangkat tangannya dan ini mengejutkan seluruh kelas.,shame
7069,"kami selalu membuat banyak kebisingan selama kuliah tertentu. ini mungkin á karena kami tidak menghormati dosen. akhirnya, dosen itu tidak bisa mentolerirnya dan dia memarahi kami dengan marah dan mengatakan kesalahan kami.",guilt
7070,saya merasa senang ketika menerima surat yang memberi tahu saya bahwa saya telah diterima di universitas.,joy
7071,"selama tahun pertama di universitas saya mendapatkan hasil yang buruk di kedua istilah, terutama semester pertama. saya takut bahwa saya tidak akan dipromosikan ke tahun berikutnya dan yang lain akan pergi di depan saya.",fear
7072,suatu ketika ayah saya menampar ibu saya karena pertengkaran kecil.,anger
7073,"beberapa tahun yang lalu ibu saya menderita kanker dan meninggal dalam waktu dua tahun. kami belum menyelesaikan studi kami pada saat itu dan tidak dapat menanggung tanggung jawab kami sebagai anak-anaknya. ibuku telah mencoba á yang terbaik untuk merawat kami, tetapi dia hidup dalam kesakitan dua tahun ini. baik dokter maupun kita tidak bisa melakukan apa pun untuknya karena kanker tidak dapat disembuhkan. saya sangat ingin mengganti dia di á suffernig, bahkan mati bukan dia.",sadness
7074,"saya biasa bermain dengan sekelompok teman sekelas dan saya kemudian tahu bahwa mereka murah dalam hal pemikiran, perilaku dan perilaku - mereka akan merokok, berkelahi, dan berbicara bahasa yang kasar. saya pikir mereka telah menghancurkan citra mahasiswa.",disgust
7075,ditemukan bahwa saya telah menerima surat peringatan karena á g.p.a saya sangat rendah.,shame
7076,beberapa tahun yang lalu saya bertengkar dengan adik lelaki saya karena alasan kecil. saya menggunakan tiang untuk memukulnya dan hampir mematahkan lengannya. dia pulih setelah perawatan yang berlangsung beberapa bulan. setelah á ini hubungan kami lebih buruk dan dia tidak mau mendengarkan saya.,guilt
7077,"suatu sabtu sore, saya sengaja berdandan dengan baik (saya sudah berada dalam suasana hati yang buruk akhir-akhir ini). saya berharap untuk berjalan-jalan di bawah sinar matahari yang lembut untuk mencoba dan mengangkat semangat saya. ketika saya sedang makan siang di kantin, dua teman laki-laki saya bertanya kepada saya mengapa saya berpakaian sangat bagus (mereka jarang bercanda dengan saya) sebelumnya. salah satu dari mereka mengatakan bahwa ia memiliki setelan ruang dan kami akan terlihat sangat baik jika kami mengenakannya bersama.",joy
7078,"ujiannya semakin dekat dan saya ingin mempersiapkannya. tetapi saya memiliki banyak hal lain yang harus dilakukan sehingga saya tidak punya banyak waktu untuk mempersiapkan á untuk ujian. setiap kali saya duduk untuk belajar, saya takut saya tidak akan bisa menyelesaikannya.",fear
7079,teman sekelas perempuan selalu terlambat untuk pertemuan yang merupakan pekerjaan rumah dan bukan pertemuan sosial. kami sangat sibuk dan á tenggat waktu sudah dekat tetapi kami harus membuang setengah jam atau á jam menunggunya karena kami tidak dapat melakukan hal lain saat itu.,anger
7080,"setelah pertemuan berakhir, kami mulai berbicara tentang kapan kami akan melakukan diskusi berikutnya (saya memiliki banyak tes minggu mendatang dan á tidak dapat mengadakan pertemuan di antaranya, saya pikir mereka akan mengerti hal ini seperti yang selalu mereka lakukan). mereka tidak mengerti masalah saya dan berpikir bahwa saya seharusnya tidak memiliki begitu banyak kegiatan lain. reaksi mereka membuat saya menangis.",sadness
7081,"ketika saya belajar di perpustakaan, sepasang kekasih duduk di sebelah saya berbicara dengan suara yang kuat dan lembut. mereka á mengganggu orang lain.",disgust
7082,"selama diskusi informal saya berkontribusi banyak meskipun saya belum menghabiskan banyak waktu untuk belajar. setiap kali seseorang berkata bahwa seseorang tidak memperhatikan, atau dia memiliki terlalu banyak hal yang harus dilakukan, atau bahwa orang itu tidak berusaha melakukan yang terbaik, saya akan merasa malu.",shame
7083,"kelas kami mengadakan piknik pada bulan november. saya adalah perwakilan kelas jadi saya menjadi organisator. namun piknik á ditunda oleh satu minggu dan saya memiliki sesuatu yang harus dilakukan kemudian. á awalnya saya tidak merenungkan apa yang harus dilakukan dan memutuskan untuk pergi untuk piknik. ketika saya punya waktu untuk memikirkannya, saya berpikir bahwa keputusan saya salah. teman-teman sekelas saya berpikir bahwa saya akan pergi karena saya telah menandatangani nama saya tetapi saya tidak pergi. saya mengatakan kepada perwakilan á kelas lain bahwa saya tidak pergi tetapi dia tidak tahu alasan di balik saya tidak pergi. setelah piknik, teman-teman sekelas saya bertanya kepada saya mengapa saya tidak pergi ke piknik dan setiap kali seseorang berkata bahwa saya minta maaf. saya seharusnya memutuskan tepat di awal bahwa saya tidak akan pergi dan kemudian mereka tidak akan melihat saya sebagai tidak bertanggung jawab saya berjanji untuk pergi dan mengubah pikiran saya setelah itu.",guilt
7084,itu adalah pertama kalinya aku bertemu dengannya (pacarku mr.w). itu á selama liburan musim panas istilah pertama. kami bertemu satu sama lain saat menyerahkan pekerjaan rumah kami. dia mengundang saya melakukan perjalanan dengannya dan á kami bersama sampai 8 malam.,joy
7085,"hari hasil ujian sertifikat keluar. saya pergi ke sekolah dan pada awalnya saya tidak merasa takut. pada saat saya sampai di lantai empat (hasilnya diberikan di lantai lima), saya merasa sulit untuk berjalan dan merasa bahwa saya akan mati.",fear
7086,suatu hari saya telah berjemur baju favorit saya dan meletakkannya kembali di lemari ketika adik saya mengambilnya dari saya dan mengenakannya. dia belum mandi dan sangat kotor. saya memarahinya á tetapi dia menjawab kembali dan mengunci dirinya di sebuah ruangan. saya sangat á marah sehingga saya mulai menendang pintu dan melecehkannya dengan keras á dan bebas.,anger
7087,ketika saya masih kecil saya bermain di dek atas tempat tidur á dengan saudara laki-laki saya. orang tua saya tidur di dek bawah. ayah saya merasa jijik dan memukuli saya. saya merasa sangat sedih karena ayah saya belum pernah memukuli atau memarahi saya sebelumnya.,sadness
7088,pacar saya dan saya tidak memiliki kontak satu sama lain selama liburan musim panas. saya bertemu dengannya pada hari pendaftaran dan mencari dia. di kantin dia bertanya kepada saya apakah saya ingin minum dan saya berkata tidak karena saya tidak ingin dia membantu saya.,disgust
7089,"pada malam natal saya pergi ke rumah teman sekelas dengan teman sekelas lainnya. pagi berikutnya ketika saya keluar dari toilet dia mengatakan sesuatu dan saya tidak mengerti apa yang dia katakan. á ketika dia menunjuk celana saya, saya menemukan bahwa saya lupa á untuk menutupnya. saya bergegas kembali ke toilet tetapi pada saat yang lain sudah menebak apa yang terjadi.",shame
7090,"suatu malam, ketika saya di kelas 5 atau 6, saya merasa haus jadi saya mengambil termos untuk menuangkan secangkir air untuk diri saya sendiri. kemudian saya melihat saudara lelaki saya menundukkan kepalanya dan saya, dengan bercanda, menuangkan air ke kepalanya.",guilt
7091,saya pergi berkemah bersama teman-teman lama saya dan ada badai. á kami dalam kesibukan tetapi pada saat itu saya merasakan cinta dan kepedulian á dari teman-teman saya.,joy
7092,saya sedang dalam perjalanan ke filipina selama musim panas dan saya tinggal di sebuah hotel. kamar yang saya tinggali sangat sunyi dan memiliki lampu yang sangat redup. malam terakhir saya merasa takut dan terbangun - saya dapat mendengar beberapa suara di sekitar saya dan tidak berani membuka mata - saya menunggu fajar.,fear
7093,"saya punya teman yang sangat baik di sekolah menengah. tahun setelah kelulusan kami, saya bersiap untuk merayakan ulang tahunnya dan saya membatalkan semua janji saya. saya berkumpul bersama teman-teman lain dan kami á siap memberikan seluruh hari kepadanya. namun teman ini menghilang pada hari ulang tahunnya. ketika saya menelepon teman lain saya menemukan bahwa dia sedang sibuk, saya tidak memanggilnya lagi.",anger
7094,saya seorang kristen tetapi saya tidak dapat menemukan makna dalam hidup. sepertinya saya menipu diri saya sendiri tetapi saya tidak bisa menemukan jalan keluar.,sadness
7095,"seorang saudara dari salah satu persekutuan kristen sering menelepon saya á dan berbicara kepada saya selama setengah jam atau lebih. namun, tidak ada yang penting dalam percakapan itu dan saya menemukan orang itu sangat menjijikkan.",disgust
7096,saya merasa malu ketika menemukan bahwa saya hampir terakhir dalam ujian.,shame
7097,suatu kali saya membelikan adik saya sepasang sepatu olahraga ketika dia akan pergi untuk bergabung dalam pertemuan atletik. namun sepatu itu agak besar á dan memiliki beberapa kelemahan. dia bergumam sepanjang jalan dan menyalahkan saya karena telah menyia-nyiakan uangnya dan saya merasa bersalah.,guilt
7098,ketika hasil ujian sertifikat diumumkan. saya terkejut dan senang karena hasilnya lebih baik dari yang saya harapkan.,joy
7099,ketika saya masih muda saya tersesat di jalan dan polisi menemukan saya setelah sehari.,fear
7100,"adikku pernah mencuri uang ibuku dan membuatnya sangat marah. á setelah ini, ibu saya akan memukulinya karena alasan yang tidak masuk akal. á suatu hari saudara perempuan saya meminjamkan bukunya kepada seorang teman tanpa memberi tahu ibu saya tentang hal itu. ketika ibu saya mengetahui hal ini, dia memukulinya dan bahkan mengancamnya dengan gunting.",anger
7101,hasil akademis saya buruk dan saya harus mengulangi tahun kedua. → saya merasa sedih tentang beberapa tahun mendatang.,sadness
7102,"ibu saya selalu cerewet tentang kamar saya, waktu tidur, dll. á dia memperlakukan kami dengan ketat dan menghukum kami secara fisik. hal-hal ini tak tertahankan.",disgust
7103,"saya salah memahami seorang gadis dan berpikir bahwa dia mencintai saya. suatu hari á ketika saya berbicara dengannya, pacarnya muncul dan saya merasa malu.",shame
7104,"ketika saya berada di p3 saya selalu dihukum karena saya akan lupa untuk melakukan pekerjaan rumah saya. pertama kali saya dihukum dan tidak diizinkan meninggalkan sekolah, saya keluar dari sekolah.",guilt
7105,saya diterima di universitas cina di hong kong. pada hari hasil diumumkan saya melihat di koran dan melihat nomor kandidat saya.,joy
7106,"suatu tahun, ketika saya pergi ke sebuah kamp, ​​saya dikejar oleh seekor anjing. saya berusaha keras dan akhirnya berhasil melarikan diri darinya. obor saya tiba-tiba á meledak dan kami berbicara tentang cerita hantu dan saya pikir á ada hantu.",fear
7107,ketika saya berada di f4 saya memainkan pertandingan bola basket melawan tim á sekolah lain. salah satu anggota tim mereka menendang rekan satu tim saya jadi saya menendangnya kembali dan kami bertengkar satu sama lain.,anger
7108,saya menerima kertas ujian tengah semester dari salah satu mata pelajaran utama saya á dan saya menemukan bahwa saya telah gagal.,sadness
7109,"suatu ketika di sebuah kamp teman sekelas mengkritik saya di depan orang lain. sekarang, saya menemukan bahwa teman sekelas ini sangat menjijikkan.",disgust
7110,ketika saya berada di f4 saya memimpin kelas saya untuk kerusuhan. namun formulir á master mengatakan bahwa tingkah laku saya baik dan meminta saya untuk memberi tahu dia á nama-nama mereka yang telah mengambil bagian di dalamnya. saya menjawab bahwa saya tidak tahu.,shame
7111,saya berjanji untuk bergabung dengan rapat tetapi tidak muncul karena saya tidak mau melakukan pekerjaan.,guilt
7112,saya menemukan masalah dalam pekerjaan rumah yang tidak akan terpecahkan walaupun saya mencoba yang terbaik.,fear
7113,"saya berkencan dengan pacar saya, waktu dan tempat belum diperbaiki. saya memintanya untuk menelepon saya satu jam kemudian karena tengah malam á dan saya tidak ingin mengganggu keluarganya. saya menunggu beberapa jam á untuk teleponnya, dia tidak menelepon saya malam itu.",anger
7114,ketika saya menemukan bahwa kemampuan saya untuk melakukan pekerjaan biasa lebih buruk daripada teman-teman saya.,sadness
7115,saya berteman dengan teman sekelas yang perilakunya tidak saya sukai - á dia mencoba menyanjung orang lain dan tidak menghargai saya.,disgust
7116,perilaku bersalah saya ditemukan oleh orang lain.,shame
7117,ketika perilaku saya tidak bermoral - berpikir tentang seks.,guilt
